osm_id,nom,type,operateur,ville,region_osm,longitude,latitude,categorie
3536372513,OSM_3536372513,doctors,NA,NA,NA,11.32786,3.68325,Centre/Clinique
3536372514,OSM_3536372514,doctors,NA,NA,NA,11.30312,3.68431,Centre/Clinique
3536372515,OSM_3536372515,doctors,NA,NA,NA,11.28422,3.69805,Centre/Clinique
3604839579,Saint Martin,pharmacy,NA,NA,NA,11.51819,3.86474,Pharmacie
3612834082,Hoyo Health Clinic,clinic,NA,NA,NA,12.94999,12.00034,Centre/Clinique
3615214649,Pharmacie Lyonnaise,pharmacy,NA,NA,NA,11.49701,3.87607,Pharmacie
3618567326,Burashika Health Post,doctors,NA,NA,NA,11.92122,10.14128,Centre/Clinique
3618567327,Gora Dispensary,doctors,NA,NA,NA,11.91276,10.04628,Centre/Clinique
3618567328,Health Clinic & Maternity,doctors,NA,NA,NA,11.69253,10.09852,Centre/Clinique
3618567329,Jauro Gotel Health Clinic And Maternity,doctors,NA,NA,NA,11.75026,10.0994,Centre/Clinique
3618567330,Jauro Gotel Primary Health Centre,clinic,NA,NA,NA,11.75032,10.09958,Centre/Clinique
3618567331,Kareji Health Post,hospital,NA,NA,NA,11.86011,10.03632,Hopital
3618567332,Kolaku Maternity Centre,doctors,NA,NA,NA,11.77802,10.03826,Centre/Clinique
3618567333,Kombo Dispensary,hospital,NA,NA,NA,11.82276,10.05851,Hopital
3618567334,Lawolon Dispensary,doctors,NA,NA,NA,11.88729,10.03199,Centre/Clinique
3618567335,Maikaho Primary Health Clinic,doctors,NA,NA,NA,11.69279,10.09859,Centre/Clinique
3618567336,Pilak Health Post Kombo Shani,hospital,NA,NA,NA,11.83184,10.06366,Hopital
3618567337,Primary Health Care Centre Gora,doctors,NA,NA,NA,11.9113,10.04678,Centre/Clinique
3623012693,Centre de santé mission catholique de Nkoabang,doctors,NA,NA,NA,11.59159,3.86322,Centre/Clinique
3627500712,Bilazi Dispensary,doctor,NA,NA,NA,11.86372,10.32037,Centre/Clinique
3627500774,Kubuku Dispensary,doctors,NA,NA,NA,11.92912,10.42474,Centre/Clinique
3627501296,Nahuta Dispensary,hospital,NA,NA,NA,11.94327,10.31639,Hopital
3627501326,Yimirdalong Primary Health Centre,doctors,NA,NA,NA,11.84669,10.39382,Centre/Clinique
3628047782,Health Post Wurobokki,doctors,NA,NA,NA,12.0531,10.07555,Centre/Clinique
3641579833,Fikka Dispensary,doctors,NA,NA,NA,12.01097,10.43229,Centre/Clinique
3642937228,Sungwa Dispensary,doctors,NA,NA,NA,12.20958,10.32869,Centre/Clinique
3644868167,Kirbutu Primary Health Centre,doctor,NA,NA,NA,12.43297,10.48205,Centre/Clinique
3645296629,Bakaina Dispensary,hospital,NA,NA,NA,12.03621,10.13879,Hopital
3645296630,Bargu Clinic,clinic,NA,NA,NA,11.96258,10.08746,Centre/Clinique
3645296631,Kubo Comprehensive Health Center,hospital,NA,NA,NA,12.03065,10.10784,Hopital
3645296632,Jeki Health Post,doctors,NA,NA,NA,12.0031,10.07169,Centre/Clinique
3645296633,Kashim Dispensary,hospital,NA,NA,NA,12.06319,10.13233,Hopital
3645296634,Kaule Clinic,clinic,NA,NA,NA,11.97112,10.03413,Centre/Clinique
3645296635,LCCN Clinic Karlaje,clinic,NA,NA,NA,12.05011,10.04327,Centre/Clinique
3645296636,Labau Health Clinic,clinic,NA,NA,NA,12.01511,10.05183,Centre/Clinique
3645296637,Primary Health Centre Clinic,doctors,NA,NA,NA,11.96897,10.02525,Centre/Clinique
3645296638,Primary Health Centre Clinic,hospital,National Primary Health Care Development Agency,NA,NA,11.97181,10.02874,Hopital
3645308674,Gamadadi Comprehensive Health Clinic,doctors,NA,NA,NA,11.55472,10.32151,Centre/Clinique
3645308675,Gamadadi Health Centre,doctors,NA,NA,NA,11.55469,10.32176,Centre/Clinique
3645308676,Maina Baba Dispensary,doctors,NA,NA,NA,11.58039,10.34082,Centre/Clinique
3645336763,Budam Dispensary,hospital,NA,NA,NA,11.95982,10.32147,Hopital
3645336764,Buma Maternity and Child Health,clinic,NA,NA,NA,12.17828,10.32892,Centre/Clinique
3645336765,Chata Dispensary,doctor,NA,NA,NA,12.0233,10.3509,Centre/Clinique
3645336766,Dahad Dispensary,doctors,NA,NA,NA,12.07959,10.18698,Centre/Clinique
3645336767,EYN Dispensary,doctors,Ekklesiyar Yan'uwa a Nigeria (EYN),NA,NA,12.00743,10.28071,Centre/Clinique
3645336769,Gwapopolok Health Clinic,doctors,NA,NA,NA,12.16414,10.25308,Centre/Clinique
3645336770,Gwaskara Dispensary,hospital,NA,NA,NA,12.14111,10.27692,Hopital
3645336771,Hyera Primary Health Centre,clinic,NA,NA,NA,12.30408,10.47552,Centre/Clinique
3645336772,Kidang Dispensary,doctor,NA,NA,NA,12.14771,10.42987,Centre/Clinique
3645336773,Lakundum Dispensary,hospital,NA,NA,NA,11.96043,10.18262,Hopital
3645336774,Lokoja Community Dispensary,doctors,NA,NA,NA,12.26446,10.38306,Centre/Clinique
3645336775,Mbulatawiwi Dispensary,doctor,NA,NA,NA,12.10089,10.43372,Centre/Clinique
3645336776,Nafada Health Post,doctors,NA,NA,NA,12.11938,10.16383,Centre/Clinique
3645336777,Pama Dispensary,clinic,NA,NA,NA,12.24811,10.47809,Centre/Clinique
3645336778,Primary Health Centre Gari 2,clinic,NA,NA,NA,12.10989,10.21566,Centre/Clinique
3645336779,Samari Dispensary,doctor,NA,NA,NA,12.08007,10.29654,Centre/Clinique
3645336781,Shani MCH Clinic,hospital,NA,NA,NA,12.06478,10.21806,Hopital
3645336782,Tuwakari Dispensary,doctor,NA,NA,NA,12.08787,10.3325,Centre/Clinique
3645336783,Walama Dispensary,doctors,NA,NA,NA,11.96278,10.28378,Centre/Clinique
3645336784,Whitambaya Primary Health Centre,doctor,NA,NA,NA,12.25013,10.39247,Centre/Clinique
3645336785,Wunje Dispensary,hospital,NA,NA,NA,12.00795,10.18618,Hopital
3647984869,Ghung Health Post,doctor,NA,NA,NA,12.52228,10.41089,Centre/Clinique
3647984870,Gwalam Dispensary,doctor,NA,NA,NA,12.3399,10.46667,Centre/Clinique
3647984871,Kukurupu Community Health Dispensary,doctor,NA,NA,NA,12.54393,10.39922,Centre/Clinique
3647984872,Kwajaffa Primary Health Centre,doctor,NA,NA,NA,12.4173,10.4671,Centre/Clinique
3647984873,Pela Mbirini Community Dispensary,doctors,NA,NA,NA,12.37073,10.40729,Centre/Clinique
3648044250,Barka Clinic,doctors,NA,NA,NA,13.22412,10.46051,Centre/Clinique
3648044253,Husara Health Post,doctors,NA,NA,NA,13.23597,10.48385,Centre/Clinique
3648044254,Uba Clinic A,doctors,NA,NA,NA,13.22697,10.45833,Centre/Clinique
3648044255,Uba Dispensary,doctors,NA,NA,NA,13.21389,10.45911,Centre/Clinique
3650878493,Juggal Dispensary,doctors,NA,NA,NA,11.72145,10.51245,Centre/Clinique
3654985756,Yawi Dispensary,doctors,NA,NA,NA,12.21749,10.59637,Centre/Clinique
3657435046,Baga Health Clinic,doctors,NA,NA,NA,13.82172,13.09473,Centre/Clinique
3657435047,Cocin Rural Health Programme,hospital,NA,NA,NA,13.8147,13.09491,Hopital
3657435049,Maternity and Child Health Baga,doctors,NA,NA,NA,13.8212,13.09445,Centre/Clinique
3657435050,Sadu Clinic And Maternity,doctor,NA,NA,NA,13.82269,13.09631,Centre/Clinique
3657463660,Kuros Kauwa Family Support Clinic,doctors,NA,NA,NA,13.6746,12.94935,Centre/Clinique
3657463661,Maternity and Child Health Kukawa,doctors,NA,NA,NA,13.5683,12.9231,Centre/Clinique
3657466450,Aduwa Health Clinic,clinic,NA,NA,NA,13.17609,12.9455,Centre/Clinique
3657466451,Gudumbali Maternity,doctors,NA,NA,NA,13.17609,12.94524,Centre/Clinique
3657473854,Garanda Health Clinic,clinic,NA,NA,NA,12.99127,13.00067,Centre/Clinique
3657473855,Gazabure Dispensary,doctors,NA,NA,NA,12.81592,12.89962,Centre/Clinique
3657506283,Layi Health Clinic,doctor,NA,NA,NA,12.61427,12.91659,Centre/Clinique
3657554125,Ali Sheriffti Health Centre,doctors,NA,NA,NA,13.85107,12.86188,Centre/Clinique
3657554126,Ali Sheriffti Health Dispensary,doctors,NA,NA,NA,13.85712,12.86072,Centre/Clinique
3657554127,Dabarmasara Health Centre,doctors,NA,NA,NA,13.8465,12.80212,Centre/Clinique
3657554128,Dabarmasara Health Clinic,clinic,NA,NA,NA,13.8348,12.80385,Centre/Clinique
3657554129,Mallum Bairi Dispensary,doctors,NA,NA,NA,13.75722,12.76954,Centre/Clinique
3657602766,Ariganbori Clinic,clinic,NA,NA,NA,13.37102,12.66034,Centre/Clinique
3657602767,Barwati Health Clinic,clinic,NA,NA,NA,13.6709,12.81207,Centre/Clinique
3657602768,Bumou Health Clinic,doctor,NA,NA,NA,13.69317,12.89491,Centre/Clinique
3657602769,Buwa Health Clinic,clinic,NA,NA,NA,13.50952,12.60913,Centre/Clinique
3657602770,Dogoshi Health Clinic,clinic,NA,NA,NA,13.67467,12.86222,Centre/Clinique
3657602771,Fsp Clinic,doctors,NA,NA,NA,13.6181,12.66669,Centre/Clinique
3657602773,Lawanti Health Clinic,clinic,NA,NA,NA,13.41351,12.57727,Centre/Clinique
3657602774,Lingir Health Clinic,clinic,NA,NA,NA,13.51076,12.68752,Centre/Clinique
3657602775,Maternity and Child Health Monguno,doctor,NA,NA,NA,13.61613,12.67065,Centre/Clinique
3657602776,Mile Ninety Health Clinic,clinic,NA,NA,NA,13.66497,12.77985,Centre/Clinique
3657602777,Primary Health Care Mairari,doctors,NA,NA,NA,13.44059,12.68154,Centre/Clinique
3657602778,Wamiri Health Clinic,clinic,NA,NA,NA,13.456480000000001,12.72611,Centre/Clinique
3657602779,Yoyo Health Clinic,doctors,NA,NA,NA,13.63906,12.71382,Centre/Clinique
3657610092,Aduwa Health Clinic,clinic,NA,NA,NA,13.19012,12.82507,Centre/Clinique
3657610093,Badu Lawanti Health Centre,doctor,NA,NA,NA,13.22038,12.70084,Centre/Clinique
3657610094,Gasarawa Health Clinic,hospital,NA,NA,NA,13.33112,12.61792,Hopital
3657610095,Goni Adamti Health Centre,clinic,NA,NA,NA,13.3551,12.68512,Centre/Clinique
3657610096,Lawanti Health Centre,clinic,NA,NA,NA,13.27777,12.66109,Centre/Clinique
3657619121,Bazam Village Dispensary,doctors,NA,NA,NA,12.78989,12.57483,Centre/Clinique
3657619123,Kingowa Dispensary,doctors,NA,NA,NA,12.85933,12.60569,Centre/Clinique
3657622186,Binduldul Health Clinic,clinic,NA,NA,NA,12.63565,12.79836,Centre/Clinique
3657622187,Kareto Primary Care Centre,clinic,NA,NA,NA,12.50857,12.88401,Centre/Clinique
3657708975,Lawanti Dispensary,doctors,NA,NA,NA,12.53875,12.3935,Centre/Clinique
3657718796,Funga Dispensary,doctors,NA,NA,NA,12.90546,12.52439,Centre/Clinique
3657718798,Gadai Dispensary,doctors,NA,NA,NA,12.9445,12.40135,Centre/Clinique
3657718800,Gubio Dispensary,doctors,NA,NA,NA,12.7852,12.50184,Centre/Clinique
3657718801,Gubio Maternity and Child Health,clinic,NA,NA,NA,12.78433,12.49173,Centre/Clinique
3658046428,Damaram Health Clinic,clinic,NA,NA,NA,13.18872,12.53082,Centre/Clinique
3658046432,Gajiram Health Clinic,clinic,NA,NA,NA,13.21382,12.49439,Centre/Clinique
3658046433,Kuda Dispensary,doctors,NA,NA,NA,13.15864,12.49214,Centre/Clinique
3658046434,Maiwa Health Centre,doctors,NA,NA,NA,13.23899,12.32445,Centre/Clinique
3658046435,Miye Dispensary,doctors,NA,NA,NA,13.24913,12.22536,Centre/Clinique
3658046436,Sabsuwwa Lawanti Clinic,hospital,NA,NA,NA,13.13944,12.55388,Hopital
3658046437,Torowa Health Clinic,hospital,NA,NA,NA,13.28387,12.54132,Hopital
3658046438,Zuma Kumogun Dispensary,doctors,NA,NA,NA,13.35189,12.42948,Centre/Clinique
3658100720,Bida Dispensary,doctors,NA,NA,NA,13.45451,12.34722,Centre/Clinique
3658100721,Damakuli Health Clinic,yes,primary,NA,NA,13.38522,12.26912,Centre/Clinique
3658100722,Debele Dispensary,yes,primary,NA,NA,13.60822,12.48115,Centre/Clinique
3658100723,Kulli Mordern Primary Health Centre,yes,NA,NA,NA,13.61572,12.31531,Centre/Clinique
3658100724,Kumalia Dispensary,yes,NA,NA,NA,13.46894,12.55158,Centre/Clinique
3658101026,Mintar Dispensary,yes,primary,NA,NA,13.69153,12.43347,Centre/Clinique
3658101027,Mofio Dispensary,doctors,NA,NA,NA,13.41902,12.30435,Centre/Clinique
3658101028,Ngollom Dispensary,doctors,NA,NA,NA,13.69812,12.53027,Centre/Clinique
3658101029,Wulo Dispensary,doctors,NA,NA,NA,13.51803,12.50454,Centre/Clinique
3659265595,Marte Maternity and Child Health,yes,NA,NA,NA,13.82672,12.36713,Centre/Clinique
3659278448,Rann Primary Health Centre,doctors,NA,NA,NA,14.4621,12.2691,Centre/Clinique
3659278449,Sigal Health Clinic,clinic,NA,NA,NA,14.53528,12.28729,Centre/Clinique
3659278450,Tilam Health Clinic,clinic,NA,NA,NA,14.42962,12.29833,Centre/Clinique
3659298228,Jilbe Dispensary,doctor,NA,NA,NA,14.63654,11.9167,Centre/Clinique
3659298229,Kala Health Clinic,clinic,NA,NA,NA,14.46403,12.08016,Centre/Clinique
3659298230,Kumaga Health Clinic,clinic,NA,NA,NA,14.62035,12.13562,Centre/Clinique
3659298231,Msherde Clinic,clinic,NA,NA,NA,14.45312,11.99836,Centre/Clinique
3659362749,Jarawa Dispensary,dispensary,NA,NA,NA,14.39871,11.96051,Centre/Clinique
3659362750,Mallam Maja Primary Health Centre,clinic,NA,NA,NA,14.09067,11.98609,Centre/Clinique
3659362751,Muliye Dispensary,doctors,NA,NA,NA,14.093,11.89821,Centre/Clinique
3659741848,Afuye Primary Health Centre,doctors,NA,NA,NA,13.99159,11.98273,Centre/Clinique
3659741849,Antul Dispensary,doctors,NA,NA,NA,13.99805,12.02197,Centre/Clinique
3659741850,Bulonguwa Dispensary,doctors,NA,NA,NA,13.96162,12.01966,Centre/Clinique
3659741851,Bulonguwa Maibe Dispensary,doctors,NA,NA,NA,13.87817,11.94094,Centre/Clinique
3659741853,Gajibo Maternity and Child Health,doctors,NA,NA,NA,13.98862,12.11239,Centre/Clinique
3659741854,Gamaye Dispensary,doctors,NA,NA,NA,14.02562,12.14107,Centre/Clinique
3659741855,Gawa Town Health Post,doctors,NA,NA,NA,13.85438,11.94404,Centre/Clinique
3659741856,Kudiye Dispensary,doctors,NA,NA,NA,13.99127,11.97247,Centre/Clinique
3659741857,Malari Maternity and Child Health,doctor,NA,NA,NA,13.92072,12.03369,Centre/Clinique
3659741859,Mijigite Health Clinic,clinic,NA,NA,NA,13.94101,11.92775,Centre/Clinique
3659741860,Ngudoram Health Outpost,doctors,NA,NA,NA,13.99614,12.05307,Centre/Clinique
3659741861,Sogoma Dispensary,doctors,NA,NA,NA,14.00171,11.95428,Centre/Clinique
3659863628,Dalaram Clinic,doctors,NA,NA,NA,13.16931,11.86749,Centre/Clinique
3659863629,Gongulong Primary Health Centre,doctor,NA,NA,NA,13.18675,11.92011,Centre/Clinique
3659863633,Mbuta Dispensary,doctors,NA,NA,NA,13.25233,12.04007,Centre/Clinique
3659863635,Tungushe Primary Health Centre,clinic,NA,NA,NA,13.0716,12.03626,Centre/Clinique
3660114480,Abasori Health Clinic,clinic,NA,NA,NA,12.66355,11.92467,Centre/Clinique
3660114482,Chobal Kura Primary Health Centre,clinic,NA,NA,NA,13.00171,11.95471,Centre/Clinique
3660342603,Banoram Lawanti Dispensary,doctors,NA,NA,NA,12.50488,11.98328,Centre/Clinique
3660342604,Karagawaru Dispensary,hospital,NA,NA,NA,12.55432,11.90631,Hopital
3660342605,Lawaniya Dispensary,doctors,NA,NA,NA,12.5047,11.98328,Centre/Clinique
3660417433,Benisheik Dispensary,doctors,NA,NA,NA,12.48828,11.80731,Centre/Clinique
3660417435,Burguma Dispensary,doctor,NA,NA,NA,12.40531,11.60115,Centre/Clinique
3660417436,Dongo Health Center,hospital,NA,NA,NA,12.44952,11.5755,Hopital
3660417437,Guwo Laanti Dispensary,doctor,NA,NA,NA,12.53009,11.62488,Centre/Clinique
3660417438,Mainok Maternity and Child Health,doctor,NA,NA,NA,12.6319,11.8299,Centre/Clinique
3660417439,Makintakururi Clinic,doctor,NA,NA,NA,12.39241,11.77834,Centre/Clinique
3660417440,Marguba Primary Health Centre,hospital,NA,NA,NA,12.58429,11.69373,Hopital
3660417441,Benisheik Maternal Child Health Clinic,doctor,NA,NA,NA,12.4881,11.80731,Centre/Clinique
3660417442,Shittimari Primary Health Care,clinic,NA,NA,NA,12.41241,11.52599,Centre/Clinique
3660417443,Tasmukawu Dispensary,doctors,NA,NA,NA,12.34695,11.77432,Centre/Clinique
3660417444,Tobolo Health Clinic,doctor,NA,NA,NA,12.54964,11.55677,Centre/Clinique
3660417445,Wasaram Clinic,hospital,NA,NA,NA,12.32199,11.63259,Hopital
3660667036,Model Primary Health Centre,doctor,NA,NA,NA,12.26355,11.76178,Centre/Clinique
3660667037,Ngamdu Dispensary,doctor,NA,NA,NA,12.26233,11.7605,Centre/Clinique
3662201665,Auno Primary Health Clinic,clinic,NA,NA,NA,12.93299,11.84744,Centre/Clinique
3662201666,Jakana Model Health Centre,doctors,NA,NA,NA,12.76893,11.84247,Centre/Clinique
3662201667,Jewu Primary Health Clinic,clinic,NA,NA,NA,12.85448,11.76718,Centre/Clinique
3662201668,Mastafannamiri Primary Health Clinic,clinic,NA,NA,NA,12.99109,11.53192,Centre/Clinique
3662201669,Talbari Dispensary,doctors,NA,NA,NA,12.97375,11.547180000000001,Centre/Clinique
3662459987,Gangshaffa Dispensary,doctor,NA,NA,NA,12.4021,10.56023,Centre/Clinique
3662459992,Harang Dispensary,doctor,NA,NA,NA,12.46123,10.56973,Centre/Clinique
3662460008,Pela Dispensary,doctor,NA,NA,NA,12.32351,10.54533,Centre/Clinique
3663693342,Abbari Primary Health Clinic,clinic,NA,NA,NA,13.02014,11.59883,Centre/Clinique
3663693343,Ajiri Health Clinic,clinic,NA,NA,NA,13.11347,11.66028,Centre/Clinique
3663693344,Alau Health Clinic,clinic,NA,NA,NA,13.2352,11.73081,Centre/Clinique
3663693345,Alheri Primary Health Centre,doctors,NA,NA,NA,13.13751,11.85852,Centre/Clinique
3663693347,Atla Medical Centre,hospital,NA,NA,NA,13.14227,11.79828,Hopital
3663693348,Boluri Medical Clinic,doctors,NA,NA,NA,13.14389,11.85335,Centre/Clinique
3663693350,OSM_3663693350,clinic,NA,NA,NA,13.22029,11.86386,Centre/Clinique
3663693352,Cmc Clinic,doctors,NA,NA,NA,13.15167,11.85536,Centre/Clinique
3663693353,Dala Clinic & Maternity Home,doctors,NA,NA,NA,13.12708,11.82593,Centre/Clinique
3663693354,Dalori Clinic,doctors,NA,NA,NA,13.21772,11.77678,Centre/Clinique
3663693355,Dalori Primary Health Clinic,clinic,NA,NA,NA,13.26321,11.75577,Centre/Clinique
3663693359,Fori Health Centre,doctor,NA,NA,NA,13.17805,11.79972,Centre/Clinique
3663693360,Garbwala Medical Clinic,doctors,NA,NA,NA,13.16669,11.80829,Centre/Clinique
3663693363,Gomari Airport Primary Health Centre,doctor,NA,NA,NA,13.08453,11.83024,Centre/Clinique
3663693366,Jiddari Primary Health Centre,clinic,NA,NA,NA,13.14609,11.79464,Centre/Clinique
3663693368,Kayamla Health Clinic,clinic,NA,NA,NA,13.22046,11.68932,Centre/Clinique
3663693369,Kimeri Primary Health Clinic,clinic,NA,NA,NA,13.32015,11.70903,Centre/Clinique
3663693371,Mairi Clinic,clinic,NA,NA,NA,13.18815,11.81103,Centre/Clinique
3663693374,Malari Dispensary,doctors,NA,NA,NA,13.34528,11.69486,Centre/Clinique
3663693376,Molai Missionary Hospital,clinic,NA,NA,NA,13.11054,11.76152,Centre/Clinique
3663693378,Naf Medical Centre 79 Cg Maiduguri,doctor,NA,NA,NA,13.07208,11.84088,Centre/Clinique
3663693383,Pinecastle,doctors,NA,NA,NA,13.14807,11.85211,Centre/Clinique
3663693384,Pompomari Primary Health Centre,clinic,NA,NA,NA,13.06592,11.83663,Centre/Clinique
3663693387,Shehuri Primary Health Clinic,clinic,NA,NA,NA,13.15631,11.84631,Centre/Clinique
3663693389,Wanori Primary Health Clinic,clinic,NA,NA,NA,13.30109,11.74591,Centre/Clinique
3663693391,Zaman Clinic,doctors,NA,NA,NA,13.14492,11.85373,Centre/Clinique
3663693392,202. Clinic,clinic,NA,NA,NA,13.19391,11.79633,Centre/Clinique
3665153277,Arnari Health Clinic,doctors,NA,NA,NA,13.45392,11.72221,Centre/Clinique
3665153278,Aulari Health Clinic,doctors,NA,NA,NA,13.5928,11.54355,Centre/Clinique
3665153279,OSM_3665153279,clinic,NA,NA,NA,13.36591,11.68231,Centre/Clinique
3665153280,Budingeri Health Clinic,clinic,NA,NA,NA,13.36609,11.68231,Centre/Clinique
3665153281,Gabchari Health Clinic,doctors,NA,NA,NA,13.65636,11.61556,Centre/Clinique
3665153282,Kaka Mallam Yale Maternity and Child Health,doctor,NA,NA,NA,13.41477,11.65327,Centre/Clinique
3665153283,Kashimri Health Clinic,doctors,NA,NA,NA,13.57846,11.59138,Centre/Clinique
3665153284,Kawuri Model Primary Health Centre,doctors,NA,NA,NA,13.53313,11.57613,Centre/Clinique
3665153286,Lawanti Primary Health Clinic,clinic,NA,NA,NA,13.47976,11.58684,Centre/Clinique
3665153288,Maidurmari Primary Health Centre,doctors,NA,NA,NA,13.48157,11.53465,Centre/Clinique
3665153289,Mairamri Primary Health Clinic,clinic,NA,NA,NA,13.48893,11.60146,Centre/Clinique
3665153290,Mallam Fantamri,doctors,NA,NA,NA,13.61241,11.64514,Centre/Clinique
3665153293,Ngalimari Health Clinic,doctors,NA,NA,NA,13.66012,11.56209,Centre/Clinique
3665153295,Skin Clinic,clinic,NA,NA,NA,13.68834,11.52605,Centre/Clinique
3665153296,Tandari Fsp,clinic,NA,NA,NA,13.69495,11.52834,Centre/Clinique
3665153297,Yabal Dispensary,doctors,NA,NA,NA,13.43261,11.733459999999999,Centre/Clinique
3665153298,Yale Clinic,clinic,NA,NA,NA,13.70732,11.7075,Centre/Clinique
3665153299,28 Housing Clinic,doctors,NA,NA,NA,13.42484,11.64526,Centre/Clinique
3665640271,Boboshe Dispensary,doctors,NA,NA,NA,13.80958,11.80543,Centre/Clinique
3665640273,Durbe Dispensary,doctors,NA,NA,NA,14.00415,11.72206,Centre/Clinique
3665640274,Kashimiri Primary Health Care,doctors,NA,NA,NA,13.95787,11.60637,Centre/Clinique
3665718617,Gulumba Primary Health Centre,doctors,NA,NA,NA,14.09764,11.64941,Centre/Clinique
3667918145,Borno Kiji Dispensary,doctors,NA,NA,NA,11.75867,10.71055,Centre/Clinique
3667918146,Dawal Dispensary,doctors,NA,NA,NA,11.71289,10.60081,Centre/Clinique
3667918147,Fikayel Dispensary,doctor,NA,NA,NA,11.62122,10.5579,Centre/Clinique
3667918148,Fikayel Primary Health Centre,doctor,NA,NA,NA,11.62119,10.5439,Centre/Clinique
3667918149,Garingado Dispensary,doctors,NA,NA,NA,11.6624,10.48917,Centre/Clinique
3667918150,Guba Dispensary,doctors,NA,NA,NA,11.86868,10.55778,Centre/Clinique
3667918151,Guwal Health Facility,doctors,NA,NA,NA,11.9121,10.54157,Centre/Clinique
3667918152,Kukwal Dispensary,doctors,NA,NA,NA,11.77639,10.6484,Centre/Clinique
3667918153,Limanti Dispensary,doctors,NA,NA,NA,11.66199,10.57068,Centre/Clinique
3667918154,Model Health Centre Balbaya,doctors,NA,NA,NA,11.73385,10.61848,Centre/Clinique
3667918155,Nyawi Dispensary,hospital,NA,NA,NA,11.77601,10.66543,Hopital
3667918156,Sabon Gari Dispensary 2,doctor,NA,NA,NA,11.61445,10.55148,Centre/Clinique
3667918157,Salahu Primary Health Centre,clinic,NA,NA,NA,11.94146,10.56067,Centre/Clinique
3672598165,Nguma Dispensary,doctors,NA,NA,NA,12.35971,10.73089,Centre/Clinique
3676613694,Biu Maternity Hospital,doctors,NA,NA,NA,12.19034,10.62029,Centre/Clinique
3676613695,Biu Town Dispensary,doctors,NA,NA,NA,12.19611,10.611510000000001,Centre/Clinique
3676613696,Family Suport Clinic,doctors,NA,NA,NA,12.1704,10.61899,Centre/Clinique
3676613699,Ghumma Dispensary,doctor,NA,NA,NA,12.25666,10.52538,Centre/Clinique
3676613701,Kida Primary Health Centre,doctor,NA,NA,NA,12.27104,10.56424,Centre/Clinique
3676613702,Kwayabura Dispensary,doctor,NA,NA,NA,12.12432,10.54386,Centre/Clinique
