event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
CAO16557,2025-01-05,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Refugees/IDPs (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kidjimatari,11.3036,13.9991,1,"Humanity Purpose","New media","On 5 January 2025, Boko Haram militants abducted a civilian on their farms in Kidjimatari (Kolofata, Mayo-Sava, Extreme-Nord) for an unknown reason. The militants also looted his motorbike.",0,,1776726696
CAO16565,2025-01-05,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Farmers (Cameroon); Refugees/IDPs (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Kidji,11.0661,13.9711,1,"Humanity Purpose; Sembe TV","New media","On 5 January 2025, Boko Haram militants abducted a male IDP from his farm in Kidji (Kolofata, Mayo-Sava, Extreme-Nord). The militants also looted his motorcycle. The victim was released on 6 January under unclear circumstances.",0,,1776726696
CAO16609,2025-01-05,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Unidentified Armed Group (Cameroon)",,"Political militia","Civilians (Cameroon)",,Civilians,"Political militia-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Diamare,"Maroua 1",Maroua,10.5909,14.3159,1,"Humanity Purpose","New media","On 5 January 2025, an unidentified armed group abducted a child in the Ziling neighborhood of Maroua (Maroua 1, Diamare, Extreme-Nord) for an unknown reason.",0,,1762291677
CAO20746,2025-01-05,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Labor Group (Cameroon); Taxi Drivers (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Bamali,5.9455,10.4220,1,"Local Network",Other,"Looting: On 5 January 2025, Ambazonian Separatists from the Restoration Forces faction extorted 2,000 francs CFA each from motorcycle riders and commercial vehicle drivers in Bamale, also spelled Bamali (Ndop, Ngo-Ketunjia, Nord-Ouest).",0,,1765923135
CAO20747,2025-01-05,2025,1,"Strategic developments","Strategic developments",Other,"Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","Civilians (Cameroon)",,Civilians,"State forces-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Bui,Jakiri,Jakiri,6.0813,10.6397,2,"Local Network",Other,"Other: On 5 January 2025, military forces from the Rapid Intervention Battalion arrested forty male civilians along a road in Rohtong, coded to the commune seat, Jakiri (Bui, Nord-Ouest), for an unknown reason. They were forced to dismantle a roadblock mounted by Ambazonian Separatist fighters. The civilians were later allowed to proceed unharmed.",0,,1765923135
CAO20748,2025-01-05,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Ngo-Ketunjia,Ndop,Bambalang,5.8868,10.5331,1,"Local Network",Other,"On 5 January 2025, Ambazonian Separatists from the Restoration Forces faction abducted 2 male civilians from their shops in Bambalang (Ngo-Ketunjia, Nord-Ouest). The Separatists demanded 30,000 francs CFA each as a liberation tax for their release",0,,1765923135
CAO20749,2025-01-05,2025,1,"Political violence",Battles,"Armed clash","Military Forces of Cameroon (1982-) Rapid Intervention Battalion",,"State forces","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Meme,"Kumba 1",Pete,4.5378,9.3648,1,"Local Network",Other,"On 5 January 2025, military forces from the Rapid Intervention Battalion shot and killed an Ambazonian Separatist commander from the Restoration Forces faction (likely unarmed) at a drinking spot in Pete Bakundu, also known as Pete (Meme, Sud-Ouest). There was no clash.",1,,1765923135
CAO20750,2025-01-05,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)",,"Rebel group","Military Forces of Cameroon (1982-)",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Bui,Jakiri,Sop,6.1367,10.6368,1,"Local Network",Other,"On 5 January 2025, Ambazonian Separatists detonated a roadside IED targeting a military convoy in transit, which triggered an armed clash as military forces fired sporadically at the Separatists in Sop (Jakiri, Bui, Nord-Ouest). There were no casualties.",0,,1765923135
CAO23399,2025-01-05,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,"Tayer Kawtalderdirab",11.1275,14.1923,1,ARDHU,National,"Looting: On 5 January 2025, an armed group, described as 'Boko Haram' (coded as Boko Haram (JAS) based on the militant activity in Mayo-Sava) looted clothing items and food at Tayer, coded to Tayer Kawtalderdirab (Mora, Mayo-Sava, Extreme-Nord).",0,,1776726726
CAO16141,2025-01-06,2025,1,Demonstrations,Protests,"Protest with intervention","Protesters (Cameroon)","Farmers (Cameroon)",Protesters,"Military Forces of Cameroon (1982-)",,"State forces","State forces-Protesters",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Danay,Kalfou,Kalfou,10.2839,14.9298,1,"Humanity Purpose","New media","On 6 January 2025, people protested against the destruction of their farmlands by pachyderms in Kalfou (Kalfou, Mayo-Danay, Extreme-Nord), and the death of a farmer. Security forces intervened and tried to disperse the civilians. A civilian was injured.",0,"crowd size=no report",1753970257
CAO16502,2025-01-06,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Farmers (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Tchakarmari,11.1855,14.2581,2,"Humanity Purpose","New media","On 6 January 2025, Boko Haram militants abducted 2 boys, 14 and 15 years old, on their farms in Tchakarmari (Mora, Mayo-Sava, Extreme-Nord).",0,,1776726696
CAO16511,2025-01-06,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Farmers (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Kolofata,Amchide,11.2426,14.1372,1,"Undisclosed Source","Local partner-Other","Looting: On 6 January 2025, Boko Haram (JAS) (likely) militants with rifles looted farming tools from civilians on their farms in Amchide (Kolofata, Mayo-Sava, Extreme-Nord).",0,,1776726696
CAO16175,2025-01-06,2025,1,"Political violence","Violence against civilians","Abduction/forced disappearance","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Refugees/IDPs (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Tsanaga,Koza,Gaboua,10.9134,13.9340,1,"Humanity Purpose","New media","On 6 January 2025, Boko Haram militants attacked and abducted a male IDP from his private residence in Gaboua (Koza, Mayo-Tsanaga, Extreme-Nord) for an unknown reason. They also looted several material objects including foodstuff.",0,,1776726696
CAO16198,2025-01-06,2025,1,"Strategic developments","Strategic developments",Other,"Protesters (Cameroon)","Teachers (Cameroon)",Protesters,,,,"Protesters only",,120,"Middle Africa",Cameroon,Centre,Mfoundi,"Yaounde 1",Yaounde,3.8667,11.5167,3,"Cameroon Online",National,"Strikes: On 6 January 2025, the Higher Education Teachers' Union embarked on a nationwide strike in Cameroon, coded to Yaounde (Yaounde 1, Mfoundi, Centre), over the government's failure to pay research allowances and grants promised since 2009.",0,,1751322206
CAO20751,2025-01-06,2025,1,"Political violence",Battles,"Armed clash","Military Forces of Cameroon (1982-)",,"State forces","Ambazonian Separatists (Cameroon)","Ambazonian Separatists (Cameroon) Restoration Forces","Rebel group","State forces-Rebel group",,120,"Middle Africa",Cameroon,Sud-Ouest,Ndian,Mundemba,Mosongesele,4.8996,8.7605,1,"Local Network",Other,"On 6 January 2025, military forces ambushed and clashed with Ambazonian Separatists from the Restoration Forces faction in Mosongisele, also known as Mosongesele (Ndian, Sud-Ouest). 3 Separatists and one soldier were injured during the clash. There were no fatalities.",0,,1765923135
CAO20752,2025-01-06,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,"Kedjom Ketinguh",5.9736,10.3233,1,"Local Network",Other,"On 6 January 2025, Ambazonian Separatists shot and killed a businessman along a road in Babanki Tungo (Mezam, Nord-Ouest). The victim was accused of collaborating with military forces from the Rapid Intervention Battalion.",1,,1768269667
CAO20753,2025-01-06,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Boyo,Fundong,Abuh,6.2965,10.3421,1,"Local Network",Other,"Looting: On 6 January 2025, Ambazonian Separatists extorted and looted a motorcycle from a non-commercial rider along a road in Abuh (Boyo, Nord-Ouest). He was accused of violating the Monday 'Ghost Town.'",0,,1765923135
CAO20754,2025-01-06,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Military Forces of Cameroon (1982-)",,"State forces","Civilians (Cameroon)",,Civilians,"State forces-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,Tubah,Bamessing,5.9785,10.3615,1,"Local Network",Other,"Property destruction: On 6 January 2025, security forces (coded as military forces) set fire to household items from civilians in Bamessing (Mezam, Nord-Ouest) during an operation to dislodge Separatists. The military forces also looted other valuables before retreating.",0,,1765923135
CAO20755,2025-01-06,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Labor Group (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Boyo,Fundong,Fundong,6.2820,10.2850,2,"Local Network",Other,"Looting: On 6 January 2025, Ambazonian Separatists extorted money ranging from 1,000 to 1,500 francs CFA as market dues from food vendors and other businessmen in Ngwah, near Fundong (Fundong, Boyo, Nord-Ouest).",0,,1765923135
CAO20756,2025-01-06,2025,1,"Political violence","Violence against civilians",Attack,"Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)","Former Ambazonian Separatists (Cameroon)",Civilians,"Rebel group-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ako,Akwesse,6.8939,10.7891,1,"Local Network",Other,"On 6 January 2025, Ambazonian Separatists attacked and killed a 33-year-old former Separatist in Akwesse village (Ako, Donga-Mantung, Nord-Ouest) for an unknown reason.",1,,1765923135
CAO20757,2025-01-06,2025,1,"Political violence","Violence against civilians",Attack,"Fulani Ethnic Militia (Cameroon)","Pastoralists (Cameroon)","Identity militia","Civilians (Cameroon)","Farmers (Cameroon)",Civilians,"Identity militia-Civilians","Civilian targeting",120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Nkambe,Nkambe,6.6333,10.6667,2,"Local Network",Other,"On 6 January 2025, armed Fulani pastoralists wielding melee weapons attacked and injured a male farmer in Nkambe commune (Donga-Mantung, Nord-Ouest) after he accused them of destroying his crops with their cattle. He was taken to the hospital for treatment.",0,,1776726696
CAO20758,2025-01-06,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Vigilante Group (Cameroon)",Rioters,"Ambazonian Separatists (Cameroon)",,"Rebel group","Rebel group-Rioters",,120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ako,Akwesse,6.8939,10.7891,1,"Local Network",Other,"On 6 January 2025, a mob armed with melee weapons chased Ambazonian Separatists out of their hideout in Akwesse village (Ako, Donga-Mantung, Nord-Ouest) after the Separatists killed a former Separatist (coded separately).",0,"crowd size=no report",1765923135
CAO20759,2025-01-06,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Ambazonian Separatists (Cameroon)",,"Rebel group","Civilians (Cameroon)",,Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Nord-Ouest,Donga-Mantung,Ndu,Ndu,6.4263,10.7949,2,"Local Network",Other,"Looting: On 6 January 2025, 2 Ambazonian Separatists armed with rifles looted a motorcycle and 2 mobile phones from a civilian along a tertiary road in Sirngaw, coded to the commune seat, Ndu (Fundong, Boyo, Nord-Ouest). He was accused of violating the Separatist-imposed Monday 'Ghost Town.'",0,,1765923135
CAO20760,2025-01-06,2025,1,"Political violence",Battles,"Armed clash","Ambazonian Separatists (Cameroon)",,"Rebel group","Military Forces of Cameroon (1982-)",,"State forces","State forces-Rebel group",,120,"Middle Africa",Cameroon,Nord-Ouest,Mezam,"Bamenda 3","Bamenda - Nkwen",5.9951,10.1937,1,"Local Network",Other,"On 6 January 2025, Ambazonian Separatists armed with rifles fired sporadically and clashed with military forces at a base in Bamenda - Nkwen (Bamenda III, Mezam, Nord-Ouest). The Separatists retreated, and there were no casualties.",0,,1768269667
CAO23404,2025-01-06,2025,1,Demonstrations,Protests,"Peaceful protest","Protesters (Cameroon)",,Protesters,,,,"Protesters only",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Danay,Kalfou,Kalfou,10.2839,14.9298,1,ARDHU,National,"On 6 January 2025, Kalfou residents staged a protest at Kalfou (Kalfou, Mayo-Danay, Extreme-Nord) over destruction caused by elephants on their crops.",0,"crowd size=no report",1774910586
CAO16128,2025-01-07,2025,1,"Political violence",Riots,"Mob violence","Rioters (Cameroon)","Farmers (Cameroon)",Rioters,"Rioters (Cameroon)","Pastoralists (Cameroon)",Rioters,Rioters-Rioters,,120,"Middle Africa",Cameroon,Extreme-Nord,Logone-et-Chari,Makary,Zaman,12.5403,14.3631,1,"Humanity Purpose","New media","On 7 January 2025, Farmers and pastoralists clashed in Zaman (Makary, Logone-et-Chari, Extreme-Nord). The pastoralists were accused of letting their livestock invade off-season fields. There were no fatalities, but a 14-year-old was injured.",0,"crowd size=no report",1762291677
CAO16142,2025-01-07,2025,1,"Strategic developments","Strategic developments","Looting/property destruction","Boko Haram - Jamaatu Ahli is-Sunnah lid-Dawati wal-Jihad",,"Rebel group","Civilians (Cameroon)","Farmers (Cameroon)",Civilians,"Rebel group-Civilians",,120,"Middle Africa",Cameroon,Extreme-Nord,Mayo-Sava,Mora,Limani,11.2331,14.1711,2,"Humanity Purpose","New media","Looting: On 7 January 2025, Boko Haram militants looted 10 bicycles, in the fields in Mboyo near Limani (Mora, Mayo-Sava, Extreme-Nord) after the militants chased the farmers away.",0,,1776726696
